Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
China,Henan,33.882,113.614,422,3,2,2/1/2020
China,Hunan,27.6104,111.7088,389,8,0,2/1/2020
China,Anhui,31.8257,117.2264,297,5,0,2/1/2020
China,Jiangxi,27.614,115.7221,286,9,0,2/1/2020
China,Chongqing,30.0572,107.874,247,3,1,2/1/2020
China,Sichuan,30.6171,102.7103,207,3,1,2/1/2020
China,Shandong,36.3427,118.1498,206,3,0,2/1/2020
China,Jiangsu,32.9711,119.455,202,6,0,2/1/2020
China,Shanghai,31.202,121.4491,169,10,1,2/1/2020
China,Beijing,40.1824,116.4142,168,9,1,2/1/2020
China,Fujian,26.0789,117.9874,144,0,0,2/1/2020
China,Shaanxi,35.1917,108.8701,101,0,0,2/1/2020
China,Guangxi,23.8298,108.7881,100,2,0,2/1/2020
China,Hebei,38.0428,114.5149,96,0,1,2/1/2020
China,Yunnan,24.974,101.487,93,2,0,2/1/2020
China,Heilongjiang,47.862,127.7615,80,2,2,2/1/2020
China,Liaoning,41.2956,122.6085,64,1,0,2/1/2020
China,Hainan,19.1959,109.7453,62,1,1,2/1/2020
China,Shanxi,37.5777,112.2922,47,1,0,2/1/2020
China,Tianjin,39.3054,117.323,41,0,0,2/1/2020
China,Gansu,36.0611,103.8343,40,0,0,2/1/2020
China,Guizhou,26.8154,106.8748,29,2,0,2/1/2020
China,Ningxia,37.2692,106.1655,26,0,0,2/1/2020
China,Inner Mongolia,44.0935,113.9448,23,1,0,2/1/2020
Japan,,36,138,20,1,0,2/1/2020
Thailand,,15.87,100.9925,19,5,0,2/1/2020
China,Xinjiang,41.1129,85.2401,18,0,0,2/1/2020
China,Jilin,43.6661,126.1923,17,1,0,2/1/2020
Singapore,,1.2833,103.8333,16,0,0,2/1/2020
Hong Kong,Hong Kong,22.3,114.2,13,0,0,2/1/2020
South Korea,,36,128,12,0,0,2/1/2020
Taiwan,Taiwan,23.7,121,10,0,0,2/1/2020
China,Qinghai,35.7452,95.9956,9,0,0,2/1/2020
Malaysia,,2.5,112.5,8,0,0,2/1/2020
Germany,,51,9,8,0,0,2/1/2020
Macau,Macau,22.1667,113.55,7,0,0,2/1/2020
France,,17.9,-53,6,0,0,2/1/2020
Vietnam,,16,108,6,1,0,2/1/2020
Australia,New South Wales,-33.8688,151.2093,4,2,0,2/1/2020
Australia,Victoria,-37.8136,144.9631,4,0,0,2/1/2020
United Arab Emirates,,23.4241,53.8478,4,0,0,2/1/2020
Australia,Queensland,-28.0167,153.4,3,0,0,2/1/2020
Canada,Ontario,51.2538,-85.3232,3,0,0,2/1/2020
Italy,,43,12,2,0,0,2/1/2020
Russia,,60,90,2,0,0,2/1/2020
United Kingdom,,55,-3,2,0,0,2/1/2020
US,"Chicago, IL",41.8781,-87.6298,2,0,0,2/1/2020
Australia,South Australia,-34.9285,138.6007,1,0,0,2/1/2020
Cambodia,,12.05785,104.95385,1,0,0,2/1/2020
Canada,British Columbia,53.7267,-127.6476,1,0,0,2/1/2020
Finland,,64,26,1,0,0,2/1/2020
India,,21,78,1,0,0,2/1/2020
China,Tibet,31.6927,88.0924,1,0,0,2/1/2020
Nepal,,28.3949,84.124,1,0,0,2/1/2020
Philippines,,12.8797,121.774,1,0,0,2/1/2020
Spain,,40,-4,1,0,0,2/1/2020
Sri Lanka,,7.8731,80.7718,1,0,0,2/1/2020
Sweden,,63,16,1,0,0,2/1/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/1/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/1/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/1/2020
US,"Santa Clara, CA",37.3541,-121.9552,1,0,0,2/1/2020
US,"Seattle, WA",47.6062,-122.3321,1,0,0,2/1/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/1/2020
China,Hubei,30.9756,112.2707,11177,295,350,2/2/2020
China,Zhejiang,29.1832,120.0934,661,32,0,2/2/2020
China,Guangdong,23.3417,113.4244,632,15,0,2/2/2020
China,Henan,33.882,113.614,493,10,2,2/2/2020
China,Hunan,27.6104,111.7088,463,16,0,2/2/2020
China,Anhui,31.8257,117.2264,340,7,0,2/2/2020
China,Jiangxi,27.614,115.7221,333,12,0,2/2/2020
China,Chongqing,30.0572,107.874,300,7,2,2/2/2020
China,Jiangsu,32.9711,119.455,236,7,0,2/2/2020
China,Sichuan,30.6171,102.7103,231,11,1,2/2/2020
China,Shandong,36.3427,118.1498,230,6,0,2/2/2020
China,Beijing,40.1824,116.4142,191,9,1,2/2/2020
China,Shanghai,31.202,121.4491,182,10,1,2/2/2020
China,Fujian,26.0789,117.9874,159,0,0,2/2/2020
China,Shaanxi,35.1917,108.8701,116,0,0,2/2/2020
China,Guangxi,23.8298,108.7881,111,2,0,2/2/2020
China,Yunnan,24.974,101.487,105,3,0,2/2/2020
China,Hebei,38.0428,114.5149,104,3,1,2/2/2020
China,Heilongjiang,47.862,127.7615,95,2,2,2/2/2020
China,Liaoning,41.2956,122.6085,70,1,0,2/2/2020
China,Shanxi,37.5777,112.2922,66,3,0,2/2/2020
China,Hainan,19.1959,109.7453,64,4,1,2/2/2020
China,Gansu,36.0611,103.8343,51,3,0,2/2/2020
China,Tianjin,39.3054,117.323,48,1,0,2/2/2020
China,Guizhou,26.8154,106.8748,38,2,0,2/2/2020
China,Ningxia,37.2692,106.1655,28,0,0,2/2/2020
China,Inner Mongolia,44.0935,113.9448,27,1,0,2/2/2020
China,Jilin,43.6661,126.1923,23,1,0,2/2/2020
China,Xinjiang,41.1129,85.2401,21,0,0,2/2/2020
Japan,,36,138,20,1,0,2/2/2020
Thailand,,15.87,100.9925,19,5,0,2/2/2020
Singapore,,1.2833,103.8333,18,0,0,2/2/2020
Hong Kong,Hong Kong,22.3,114.2,15,0,0,2/2/2020
South Korea,,36,128,15,0,0,2/2/2020
China,Qinghai,35.7452,95.9956,11,0,0,2/2/2020
Germany,,51,9,10,0,0,2/2/2020
Taiwan,Taiwan,23.7,121,10,0,0,2/2/2020
Macau,Macau,22.1667,113.55,8,0,0,2/2/2020
Malaysia,,2.5,112.5,8,0,0,2/2/2020
France,,17.9,-53,6,0,0,2/2/2020
Vietnam,,16,108,6,1,0,2/2/2020
United Arab Emirates,,23.4241,53.8478,5,0,0,2/2/2020
Australia,New South Wales,-33.8688,151.2093,4,2,0,2/2/2020
Australia,Victoria,-37.8136,144.9631,4,0,0,2/2/2020
Canada,Ontario,51.2538,-85.3232,3,0,0,2/2/2020
Australia,Queensland,-28.0167,153.4,2,0,0,2/2/2020
Australia,South Australia,-34.9285,138.6007,2,0,0,2/2/2020
India,,21,78,2,0,0,2/2/2020
Italy,,43,12,2,0,0,2/2/2020
Philippines,,12.8797,121.774,2,0,1,2/2/2020
Russia,,60,90,2,0,0,2/2/2020
United Kingdom,,55,-3,2,0,0,2/2/2020
US,"Chicago, IL",41.8781,-87.6298,2,0,0,2/2/2020
Cambodia,,12.05785,104.95385,1,0,0,2/2/2020
Canada,British Columbia,53.7267,-127.6476,1,0,0,2/2/2020
Finland,,64,26,1,0,0,2/2/2020
China,Tibet,31.6927,88.0924,1,0,0,2/2/2020
Nepal,,28.3949,84.124,1,0,0,2/2/2020
Spain,,40,-4,1,0,0,2/2/2020
Sri Lanka,,7.8731,80.7718,1,0,0,2/2/2020
Sweden,,63,16,1,0,0,2/2/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/2/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/2/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/2/2020
US,"Santa Clara, CA",37.3541,-121.9552,1,0,0,2/2/2020
US,"Seattle, WA",47.6062,-122.3321,1,0,0,2/2/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/2/2020
China,Hubei,30.9756,112.2707,13522,386,414,2/3/2020
China,Guangdong,23.3417,113.4244,725,21,0,2/3/2020
China,Zhejiang,29.1832,120.0934,724,43,0,2/3/2020
China,Henan,33.882,113.614,566,16,2,2/3/2020
China,Hunan,27.6104,111.7088,521,22,0,2/3/2020
China,Anhui,31.8257,117.2264,408,14,0,2/3/2020
China,Jiangxi,27.614,115.7221,391,18,0,2/3/2020
China,Chongqing,30.0572,107.874,337,9,2,2/3/2020
China,Jiangsu,32.9711,119.455,271,8,0,2/3/2020
China,Shandong,36.3427,118.1498,259,7,0,2/3/2020
China,Sichuan,30.6171,102.7103,254,14,1,2/3/2020
China,Beijing,40.1824,116.4142,212,12,1,2/3/2020
China,Shanghai,31.202,121.4491,203,10,1,2/3/2020
China,Fujian,26.0789,117.9874,179,1,0,2/3/2020
China,Shaanxi,35.1917,108.8701,128,0,0,2/3/2020
China,Guangxi,23.8298,108.7881,127,7,0,2/3/2020
China,Heilongjiang,47.862,127.7615,121,2,2,2/3/2020
China,Yunnan,24.974,101.487,117,5,0,2/3/2020
China,Hebei,38.0428,114.5149,113,3,1,2/3/2020
China,Liaoning,41.2956,122.6085,74,1,0,2/3/2020
China,Shanxi,37.5777,112.2922,74,2,0,2/3/2020
China,Hainan,19.1959,109.7453,72,4,1,2/3/2020
China,Tianjin,39.3054,117.323,60,1,0,2/3/2020
China,Gansu,36.0611,103.8343,55,3,0,2/3/2020
China,Guizhou,26.8154,106.8748,46,2,0,2/3/2020
China,Inner Mongolia,44.0935,113.9448,34,1,0,2/3/2020
China,Jilin,43.6661,126.1923,31,1,0,2/3/2020
China,Ningxia,37.2692,106.1655,31,1,0,2/3/2020
China,Xinjiang,41.1129,85.2401,24,0,0,2/3/2020
Japan,,36,138,20,1,0,2/3/2020
Thailand,,15.87,100.9925,19,5,0,2/3/2020
Singapore,,1.2833,103.8333,18,0,0,2/3/2020
Hong Kong,Hong Kong,22.3,114.2,15,0,0,2/3/2020
South Korea,,36,128,15,0,0,2/3/2020
China,Qinghai,35.7452,95.9956,13,0,0,2/3/2020
Germany,,51,9,12,0,0,2/3/2020
Taiwan,Taiwan,23.7,121,10,0,0,2/3/2020
Macau,Macau,22.1667,113.55,8,0,0,2/3/2020
Malaysia,,2.5,112.5,8,0,0,2/3/2020
Vietnam,,16,108,8,1,0,2/3/2020
France,,17.9,-53,6,0,0,2/3/2020
United Arab Emirates,,23.4241,53.8478,5,0,0,2/3/2020
Australia,New South Wales,-33.8688,151.2093,4,2,0,2/3/2020
Australia,Victoria,-37.8136,144.9631,4,0,0,2/3/2020
Canada,Ontario,51.2538,-85.3232,3,0,0,2/3/2020
India,,21,78,3,0,0,2/3/2020
Australia,Queensland,-28.0167,153.4,2,0,0,2/3/2020
Australia,South Australia,-34.9285,138.6007,2,0,0,2/3/2020
Italy,,43,12,2,0,0,2/3/2020
Philippines,,12.8797,121.774,2,0,1,2/3/2020
Russia,,60,90,2,0,0,2/3/2020
United Kingdom,,55,-3,2,0,0,2/3/2020
US,"Chicago, IL",41.8781,-87.6298,2,0,0,2/3/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/3/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/3/2020
Cambodia,,12.05785,104.95385,1,0,0,2/3/2020
Canada,British Columbia,53.7267,-127.6476,1,0,0,2/3/2020
Finland,,64,26,1,0,0,2/3/2020
China,Tibet,31.6927,88.0924,1,0,0,2/3/2020
Nepal,,28.3949,84.124,1,0,0,2/3/2020
Spain,,40,-4,1,0,0,2/3/2020
Sri Lanka,,7.8731,80.7718,1,0,0,2/3/2020
Sweden,,63,16,1,0,0,2/3/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/3/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/3/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/3/2020
US,"Seattle, WA",47.6062,-122.3321,1,0,0,2/3/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/3/2020
China,Hubei,30.9756,112.2707,16678,522,479,2/4/2020
China,Zhejiang,29.1832,120.0934,829,62,0,2/4/2020
China,Guangdong,23.3417,113.4244,813,30,0,2/4/2020
China,Henan,33.882,113.614,675,27,2,2/4/2020
China,Hunan,27.6104,111.7088,593,31,0,2/4/2020
China,Anhui,31.8257,117.2264,480,20,0,2/4/2020
China,Jiangxi,27.614,115.7221,476,20,0,2/4/2020
China,Chongqing,30.0572,107.874,366,9,2,2/4/2020
China,Jiangsu,32.9711,119.455,308,12,0,2/4/2020
China,Sichuan,30.6171,102.7103,282,14,1,2/4/2020
China,Shandong,36.3427,118.1498,275,11,0,2/4/2020
China,Beijing,40.1824,116.4142,228,23,1,2/4/2020
China,Shanghai,31.202,121.4491,219,12,1,2/4/2020
China,Fujian,26.0789,117.9874,194,3,0,2/4/2020
China,Heilongjiang,47.862,127.7615,155,4,2,2/4/2020
China,Shaanxi,35.1917,108.8701,142,2,0,2/4/2020
China,Guangxi,23.8298,108.7881,139,10,0,2/4/2020
China,Hebei,38.0428,114.5149,126,4,1,2/4/2020
China,Yunnan,24.974,101.487,122,5,0,2/4/2020
China,Liaoning,41.2956,122.6085,81,2,0,2/4/2020
China,Shanxi,37.5777,112.2922,81,4,0,2/4/2020
China,Hainan,19.1959,109.7453,80,5,1,2/4/2020
China,Tianjin,39.3054,117.323,67,2,0,2/4/2020
China,Guizhou,26.8154,106.8748,58,2,0,2/4/2020
China,Gansu,36.0611,103.8343,57,4,0,2/4/2020
China,Jilin,43.6661,126.1923,42,1,0,2/4/2020
China,Inner Mongolia,44.0935,113.9448,35,1,0,2/4/2020
China,Ningxia,37.2692,106.1655,34,1,0,2/4/2020
China,Xinjiang,41.1129,85.2401,29,0,0,2/4/2020
Thailand,,15.87,100.9925,25,5,0,2/4/2020
Singapore,,1.2833,103.8333,24,0,0,2/4/2020
Japan,,36,138,22,1,0,2/4/2020
Hong Kong,Hong Kong,22.3,114.2,17,0,1,2/4/2020
South Korea,,36,128,16,0,0,2/4/2020
China,Qinghai,35.7452,95.9956,15,0,0,2/4/2020
Germany,,51,9,12,0,0,2/4/2020
Taiwan,Taiwan,23.7,121,11,0,0,2/4/2020
Macau,Macau,22.1667,113.55,10,0,0,2/4/2020
Malaysia,,2.5,112.5,10,0,0,2/4/2020
Vietnam,,16,108,8,1,0,2/4/2020
France,,17.9,-53,6,0,0,2/4/2020
United Arab Emirates,,23.4241,53.8478,5,0,0,2/4/2020
Australia,New South Wales,-33.8688,151.2093,4,2,0,2/4/2020
Australia,Victoria,-37.8136,144.9631,4,0,0,2/4/2020
Australia,Queensland,-28.0167,153.4,3,0,0,2/4/2020
India,,21,78,3,0,0,2/4/2020
Australia,South Australia,-34.9285,138.6007,2,0,0,2/4/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/4/2020
Italy,,43,12,2,0,0,2/4/2020
Philippines,,12.8797,121.774,2,0,1,2/4/2020
Russia,,60,90,2,0,0,2/4/2020
United Kingdom,,55,-3,2,0,0,2/4/2020
US,"Chicago, IL",41.8781,-87.6298,2,0,0,2/4/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/4/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/4/2020
Belgium,,50.8333,4,1,0,0,2/4/2020
Cambodia,,12.05785,104.95385,1,0,0,2/4/2020
Canada,British Columbia,53.7267,-127.6476,1,0,0,2/4/2020
Canada,"London, ON",42.9849,-81.2453,1,0,0,2/4/2020
Finland,,64,26,1,0,0,2/4/2020
China,Tibet,31.6927,88.0924,1,0,0,2/4/2020
Nepal,,28.3949,84.124,1,0,0,2/4/2020
Spain,,40,-4,1,0,0,2/4/2020
Sri Lanka,,7.8731,80.7718,1,0,0,2/4/2020
Sweden,,63,16,1,0,0,2/4/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/4/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/4/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/4/2020
US,"Seattle, WA",47.6062,-122.3321,1,0,0,2/4/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/4/2020
China,Hubei,30.9756,112.2707,19665,633,549,2/5/2020
China,Guangdong,23.3417,113.4244,895,49,0,2/5/2020
China,Zhejiang,29.1832,120.0934,895,78,0,2/5/2020
China,Henan,33.882,113.614,764,47,2,2/5/2020
China,Hunan,27.6104,111.7088,661,54,0,2/5/2020
China,Jiangxi,27.614,115.7221,548,27,0,2/5/2020
China,Anhui,31.8257,117.2264,530,23,0,2/5/2020
China,Chongqing,30.0572,107.874,389,15,2,2/5/2020
China,Jiangsu,32.9711,119.455,341,23,0,2/5/2020
China,Shandong,36.3427,118.1498,307,15,0,2/5/2020
China,Sichuan,30.6171,102.7103,301,24,1,2/5/2020
China,Beijing,40.1824,116.4142,253,24,1,2/5/2020
China,Shanghai,31.202,121.4491,243,15,1,2/5/2020
China,Fujian,26.0789,117.9874,205,11,0,2/5/2020
China,Heilongjiang,47.862,127.7615,190,7,2,2/5/2020
China,Shaanxi,35.1917,108.8701,165,6,0,2/5/2020
China,Guangxi,23.8298,108.7881,150,13,0,2/5/2020
China,Hebei,38.0428,114.5149,135,6,1,2/5/2020
China,Yunnan,24.974,101.487,128,5,0,2/5/2020
China,Hainan,19.1959,109.7453,99,5,1,2/5/2020
China,Liaoning,41.2956,122.6085,89,4,0,2/5/2020
China,Shanxi,37.5777,112.2922,81,5,0,2/5/2020
China,Tianjin,39.3054,117.323,69,2,1,2/5/2020
China,Guizhou,26.8154,106.8748,64,9,1,2/5/2020
China,Gansu,36.0611,103.8343,62,6,0,2/5/2020
China,Jilin,43.6661,126.1923,54,2,0,2/5/2020
China,Inner Mongolia,44.0935,113.9448,42,3,0,2/5/2020
China,Ningxia,37.2692,106.1655,34,1,0,2/5/2020
China,Xinjiang,41.1129,85.2401,32,0,0,2/5/2020
Singapore,,1.2833,103.8333,28,0,0,2/5/2020
Thailand,,15.87,100.9925,25,5,0,2/5/2020
Japan,,36,138,22,1,0,2/5/2020
Hong Kong,Hong Kong,22.3,114.2,21,0,1,2/5/2020
South Korea,,36,128,19,0,0,2/5/2020
China,Qinghai,35.7452,95.9956,17,3,0,2/5/2020
Germany,,51,9,12,0,0,2/5/2020
Malaysia,,2.5,112.5,12,0,0,2/5/2020
Taiwan,Taiwan,23.7,121,11,0,0,2/5/2020
Macau,Macau,22.1667,113.55,10,0,0,2/5/2020
Vietnam,,16,108,8,1,0,2/5/2020
France,,17.9,-53,6,0,0,2/5/2020
United Arab Emirates,,23.4241,53.8478,5,0,0,2/5/2020
Australia,New South Wales,-33.8688,151.2093,4,2,0,2/5/2020
Australia,Victoria,-37.8136,144.9631,4,0,0,2/5/2020
Australia,Queensland,-28.0167,153.4,3,0,0,2/5/2020
India,,21,78,3,0,0,2/5/2020
Australia,South Australia,-34.9285,138.6007,2,0,0,2/5/2020
Canada,British Columbia,53.7267,-127.6476,2,0,0,2/5/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/5/2020
Italy,,43,12,2,0,0,2/5/2020
Philippines,,12.8797,121.774,2,0,1,2/5/2020
Russia,,60,90,2,0,0,2/5/2020
United Kingdom,,55,-3,2,0,0,2/5/2020
US,"Chicago, IL",41.8781,-87.6298,2,0,0,2/5/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/5/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/5/2020
Belgium,,50.8333,4,1,0,0,2/5/2020
Cambodia,,12.05785,104.95385,1,0,0,2/5/2020
Canada,"London, ON",42.9849,-81.2453,1,0,0,2/5/2020
Finland,,64,26,1,0,0,2/5/2020
China,Tibet,31.6927,88.0924,1,0,0,2/5/2020
Nepal,,28.3949,84.124,1,0,0,2/5/2020
Spain,,40,-4,1,0,0,2/5/2020
Sri Lanka,,7.8731,80.7718,1,0,0,2/5/2020
Sweden,,63,16,1,0,0,2/5/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/5/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/5/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/5/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/5/2020
US,"Seattle, WA",47.6062,-122.3321,1,0,0,2/5/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/5/2020
China,Hubei,30.9756,112.2707,22112,817,618,2/6/2020
China,Guangdong,23.3417,113.4244,970,69,0,2/6/2020
China,Zhejiang,29.1832,120.0934,954,94,0,2/6/2020
China,Henan,33.882,113.614,851,56,2,2/6/2020
China,Hunan,27.6104,111.7088,711,81,0,2/6/2020
China,Jiangxi,27.614,115.7221,600,37,0,2/6/2020
China,Anhui,31.8257,117.2264,591,34,0,2/6/2020
China,Chongqing,30.0572,107.874,411,24,2,2/6/2020
China,Jiangsu,32.9711,119.455,373,34,0,2/6/2020
China,Shandong,36.3427,118.1498,347,27,0,2/6/2020
China,Sichuan,30.6171,102.7103,321,31,1,2/6/2020
China,Beijing,40.1824,116.4142,274,31,1,2/6/2020
China,Shanghai,31.202,121.4491,257,25,1,2/6/2020
China,Heilongjiang,47.862,127.7615,227,8,3,2/6/2020
China,Fujian,26.0789,117.9874,215,14,0,2/6/2020
China,Shaanxi,35.1917,108.8701,173,9,0,2/6/2020
China,Guangxi,23.8298,108.7881,168,14,0,2/6/2020
China,Hebei,38.0428,114.5149,157,13,1,2/6/2020
China,Yunnan,24.974,101.487,133,7,0,2/6/2020
China,Hainan,19.1959,109.7453,106,8,1,2/6/2020
China,Shanxi,37.5777,112.2922,96,12,0,2/6/2020
China,Liaoning,41.2956,122.6085,94,5,0,2/6/2020
China,Tianjin,39.3054,117.323,79,2,1,2/6/2020
China,Guizhou,26.8154,106.8748,71,6,1,2/6/2020
China,Gansu,36.0611,103.8343,62,6,0,2/6/2020
China,Jilin,43.6661,126.1923,59,4,0,2/6/2020
China,Inner Mongolia,44.0935,113.9448,46,4,0,2/6/2020
Japan,,36,138,45,1,0,2/6/2020
China,Ningxia,37.2692,106.1655,40,1,0,2/6/2020
China,Xinjiang,41.1129,85.2401,36,0,0,2/6/2020
Singapore,,1.2833,103.8333,28,0,0,2/6/2020
Thailand,,15.87,100.9925,25,5,0,2/6/2020
Hong Kong,Hong Kong,22.3,114.2,24,0,1,2/6/2020
South Korea,,36,128,23,0,0,2/6/2020
China,Qinghai,35.7452,95.9956,18,3,0,2/6/2020
Taiwan,Taiwan,23.7,121,16,1,0,2/6/2020
Germany,,51,9,12,0,0,2/6/2020
Malaysia,,2.5,112.5,12,0,0,2/6/2020
Macau,Macau,22.1667,113.55,10,1,0,2/6/2020
Vietnam,,16,108,10,1,0,2/6/2020
France,,17.9,-53,6,0,0,2/6/2020
United Arab Emirates,,23.4241,53.8478,5,0,0,2/6/2020
Australia,New South Wales,-33.8688,151.2093,4,2,0,2/6/2020
Australia,Queensland,-28.0167,153.4,4,0,0,2/6/2020
Australia,Victoria,-37.8136,144.9631,4,0,0,2/6/2020
India,,21,78,3,0,0,2/6/2020
Australia,South Australia,-34.9285,138.6007,2,0,0,2/6/2020
Canada,British Columbia,53.7267,-127.6476,2,0,0,2/6/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/6/2020
Italy,,43,12,2,0,0,2/6/2020
Philippines,,12.8797,121.774,2,0,1,2/6/2020
Russia,,60,90,2,0,0,2/6/2020
United Kingdom,,55,-3,2,0,0,2/6/2020
US,"Chicago, IL",41.8781,-87.6298,2,0,0,2/6/2020
US,"San Benito, CA",36.5761,-120.9876,2,0,0,2/6/2020
US,"Santa Clara, CA",37.3541,-121.9552,2,0,0,2/6/2020
Belgium,,50.8333,4,1,0,0,2/6/2020
Cambodia,,12.05785,104.95385,1,0,0,2/6/2020
Canada,"London, ON",42.9849,-81.2453,1,0,0,2/6/2020
Finland,,64,26,1,0,0,2/6/2020
China,Tibet,31.6927,88.0924,1,0,0,2/6/2020
Nepal,,28.3949,84.124,1,0,0,2/6/2020
Spain,,40,-4,1,0,0,2/6/2020
Sri Lanka,,7.8731,80.7718,1,0,0,2/6/2020
Sweden,,63,16,1,0,0,2/6/2020
US,"Boston, MA",42.3601,-71.0589,1,0,0,2/6/2020
US,"Los Angeles, CA",34.0522,-118.2437,1,0,0,2/6/2020
US,"Madison, WI",43.0731,-89.4012,1,0,0,2/6/2020
US,"Orange, CA",33.7879,-117.8531,1,0,0,2/6/2020
US,"Seattle, WA",47.6062,-122.3321,1,0,0,2/6/2020
US,"Tempe, AZ",33.4255,-111.94,1,0,0,2/6/2020
China,Hubei,30.9756,112.2707,24953,1115,699,2/7/2020
China,Guangdong,23.3417,113.4244,1034,88,1,2/7/2020
China,Zhejiang,29.1832,120.0934,1006,123,0,2/7/2020
China,Henan,33.882,113.614,914,86,3,2/7/2020
China,Hunan,27.6104,111.7088,772,112,0,2/7/2020
China,Anhui,31.8257,117.2264,665,47,0,2/7/2020
China,Jiangxi,27.614,115.7221,661,45,0,2/7/2020
China,Chongqing,30.0572,107.874,426,31,2,2/7/2020
China,Jiangsu,32.9711,119.455,408,43,0,2/7/2020
China,Shandong,36.3427,118.1498,386,37,0,2/7/2020
China,Sichuan,30.6171,102.7103,344,42,1,2/7/2020
China,Beijing,40.1824,116.4142,297,33,1,2/7/2020
China,Heilongjiang,47.862,127.7615,277,12,3,2/7/2020
China,Shanghai,31.202,121.4491,277,30,1,2/7/2020
China,Fujian,26.0789,117.9874,224,20,0,2/7/2020
China,Shaanxi,35.1917,108.8701,184,17,0,2/7/2020
China,Guangxi,23.8298,108.7881,172,17,0,2/7/2020
China,Hebei,38.0428,114.5149,172,22,1,2/7/2020
China,Yunnan,24.974,101.487,138,12,0,2/7/2020
China,Hainan,19.1959,109.7453,117,10,2,2/7/2020
China,Shanxi,37.5777,112.2922,104,15,0,2/7/2020
China,Liaoning,41.2956,122.6085,99,7,0,2/7/2020
China,Guizhou,26.8154,106.8748,81,6,1,2/7/2020
China,Tianjin,39.3054,117.323,81,2,1,2/7/2020
China,Gansu,36.0611,103.8343,67,9,0,2/7/2020
China,Jilin,43.6661,126.1923,65,4,1,2/7/2020
Others,Cruise Ship,35.4437,139.638,61,0,0,2/7/2020
China,Inner Mongolia,44.0935,113.9448,50,5,0,2/7/2020
China,Ningxia,37.2692,106.1655,43,5,0,2/7/2020
China,Xinjiang,41.1129,85.2401,39,0,0,2/7/2020
Singapore,,1.2833,103.8333,30,0,0,2/7/2020
Hong Kong,Hong Kong,22.3,114.2,25,0,1,2/7/2020
Japan,,36,138,25,1,0,2/7/2020
Thailand,,15.87,100.9925,25,5,0,2/7/2020
South Korea,,36,128,24,1,0,2/7/2020
China,Qinghai,35.7452,95.9956,18,3,0,2/7/2020
Taiwan,Taiwan,23.7,121,16,1,0,2/7/2020
Germany,,51,9,13,0,0,2/7/2020
Malaysia,,2.5,112.5,12,1,0,2/7/2020
Macau,Macau,22.1667,113.55,10,1,0,2/7/2020
Vietnam,,16,108,10,1,0,2/7/2020
France,,17.9,-53,6,0,0,2/7/2020
Australia,Queensland,-28.0167,153.4,5,0,0,2/7/2020
United Arab Emirates,,23.4241,53.8478,5,0,0,2/7/2020
Australia,New South Wales,-33.8688,151.2093,4,2,0,2/7/2020
Australia,Victoria,-37.8136,144.9631,4,0,0,2/7/2020
Canada,British Columbia,53.7267,-127.6476,4,0,0,2/7/2020
India,,21,78,3,0,0,2/7/2020
Italy,,43,12,3,0,0,2/7/2020
Philippines,,12.8797,121.774,3,0,1,2/7/2020
United Kingdom,,55,-3,3,0,0,2/7/2020
Australia,South Australia,-34.9285,138.6007,2,0,0,2/7/2020
Canada,"Toronto, ON",43.6532,-79.3832,2,0,0,2/7/2020
Russia,,60,90,2,0,0,2/7/2020
US,"Chicago, IL",41.8781,-87.6298,2,0,0,2/7/2020
